Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Battery Consumption (mAh/day)
25,Other,Jaipur,Motorola,Android,12.0,30.8,282.2,83,2.7,6209,2.6,1.2,1041,Gaming,18480.0
48,Female,Pune,Apple,Ios,1.9,1.2,32.3,20,2.0,363,5.5,3.5,1132,Entertainment,113.99999999999999
37,Other,Mumbai,Nokia,Android,5.4,15.4,173.7,72,5.5,8204,5.4,3.5,1082,Social Media,4158.000000000001
23,Other,Hyderabad,Realme,Android,2.8,12.9,23.1,77,1.4,1796,5.8,3.3,1170,Work,1805.9999999999998
44,Other,Ahmedabad,Oneplus,Android,2.1,49.6,144.3,103,5.9,4509,4.0,3.6,1080,Entertainment,5208.000000000001
30,Other,Kolkata,Xiaomi,Android,5.0,43.3,293.9,175,4.5,6619,3.0,3.7,1398,Social Media,10825.0
24,Male,Mumbai,Apple,Ios,7.9,17.2,66.0,186,0.9,2295,5.2,3.6,449,Social Media,6794.0
56,Other,Chennai,Oneplus,Android,2.2,12.0,277.1,36,1.4,7398,5.1,2.4,266,Social Media,1320.0
57,Male,Chennai,Samsung,Android,1.9,43.5,10.2,162,1.1,9655,4.5,4.7,732,Social Media,4132.5
44,Female,Mumbai,Apple,Ios,5.2,36.1,169.2,187,3.7,3970,6.3,1.0,707,Social Media,9386.000000000002
53,Male,Kolkata,Samsung,Android,9.7,46.9,194.9,11,2.0,6126,0.6,5.0,190,Social Media,22746.499999999996
59,Other,Chennai,Realme,Android,7.1,49.7,294.4,157,2.6,9251,4.8,2.2,1573,Work,17643.5
27,Female,Lucknow,Apple,Ios,9.9,37.7,73.2,175,2.9,7310,6.2,1.2,1042,Education,18661.5
53,Other,Delhi,Nokia,Android,8.4,9.6,230.7,137,5.9,8341,5.5,2.4,543,Entertainment,4032.0
32,Female,Delhi,Xiaomi,Android,2.2,15.4,44.9,113,5.4,4683,1.2,4.9,1392,Social Media,1694.0000000000002
32,Female,Hyderabad,Xiaomi,Android,11.7,44.6,279.2,27,4.8,8525,4.9,1.5,1210,Education,26090.999999999996
29,Other,Mumbai,Samsung,Android,6.6,16.9,110.1,104,1.1,8058,6.7,0.2,1466,Social Media,5576.999999999999
27,Other,Mumbai,Oneplus,Android,1.4,9.6,274.9,137,2.1,6898,2.4,1.0,702,Work,672.0
55,Other,Lucknow,Vivo,Android,4.0,13.1,45.7,110,5.2,2852,5.9,2.4,796,Gaming,2620.0
49,Other,Hyderabad,Nokia,Android,11.1,9.9,29.1,13,3.9,727,6.4,4.6,1730,Work,5494.5
19,Female,Bangalore,Google Pixel,Android,7.1,1.5,294.5,120,0.8,4444,4.6,1.6,827,Social Media,532.4999999999999
37,Female,Jaipur,Google Pixel,Android,1.8,8.1,187.8,82,2.1,6319,1.8,4.6,768,Social Media,729.0
16,Other,Delhi,Samsung,Android,4.3,48.8,171.4,183,4.3,4480,7.0,3.6,1131,Social Media,10491.999999999998
57,Other,Ahmedabad,Xiaomi,Android,4.8,43.2,295.0,148,0.8,6557,5.1,4.0,1139,Gaming,10368.0
16,Female,Mumbai,Google Pixel,Android,7.3,33.4,97.2,117,5.6,4825,4.1,3.8,1580,Social Media,12191.0
25,Female,Delhi,Nokia,Android,10.3,48.6,40.6,155,4.8,1130,2.9,1.6,1797,Entertainment,25029.000000000004
42,Male,Ahmedabad,Nokia,Android,5.0,13.1,161.7,71,3.4,7226,3.5,4.1,1140,Entertainment,3275.0
39,Male,Kolkata,Realme,Android,10.4,47.2,297.8,32,5.0,2449,6.6,3.4,1772,Education,24544.000000000004
28,Female,Hyderabad,Oneplus,Android,2.4,39.7,68.7,153,2.2,993,5.0,4.2,262,Entertainment,4764.0
40,Male,Jaipur,Google Pixel,Android,1.1,48.5,270.7,185,1.2,4415,6.0,2.7,109,Social Media,2667.5
44,Other,Mumbai,Samsung,Android,4.2,39.6,149.4,116,6.0,3048,7.6,2.3,1893,Social Media,8316.000000000002
29,Male,Mumbai,Motorola,Android,7.1,38.5,213.6,16,1.1,8098,3.0,4.5,307,Education,13667.499999999998
24,Male,Lucknow,Oneplus,Android,6.3,11.2,30.0,134,5.0,3011,7.1,4.5,1660,Work,3527.9999999999995
58,Other,Chennai,Samsung,Android,10.9,28.4,273.7,127,3.4,2924,2.8,3.3,1192,Education,15478.0
35,Male,Pune,Nokia,Android,3.0,30.3,128.4,45,3.1,3366,7.3,0.1,1122,Work,4545.0
60,Other,Chennai,Nokia,Android,3.9,42.0,47.9,13,3.0,7210,6.6,4.2,1950,Gaming,8189.999999999999
29,Female,Kolkata,Realme,Android,7.9,1.0,159.6,186,3.6,6645,6.3,1.4,986,Education,395.0
17,Female,Chennai,Oneplus,Android,6.0,26.4,47.7,87,0.7,979,6.9,0.8,438,Entertainment,7919.999999999999
19,Other,Delhi,Motorola,Android,11.3,23.9,155.7,46,2.7,7894,1.7,3.6,601,Education,13503.5
31,Other,Chennai,Google Pixel,Android,4.1,48.5,134.7,140,6.0,7894,5.0,1.4,1200,Social Media,9942.5
51,Male,Kolkata,Realme,Android,6.5,34.0,41.3,157,5.0,5643,4.5,1.2,373,Education,11050.0
45,Male,Bangalore,Oneplus,Android,4.2,38.8,265.4,55,5.0,2628,5.6,2.7,185,Gaming,8148.0
41,Male,Delhi,Oppo,Android,8.9,31.0,45.3,81,2.9,1796,4.2,2.7,653,Education,13795.000000000002
38,Female,Bangalore,Xiaomi,Android,5.8,29.5,78.5,72,4.7,297,3.6,2.4,789,Work,8555.0
19,Female,Pune,Oneplus,Android,1.1,7.3,180.4,39,4.5,6427,4.2,3.7,1922,Entertainment,401.50000000000006
43,Male,Delhi,Xiaomi,Android,5.1,5.9,79.8,57,3.6,8693,7.2,2.7,1593,Entertainment,1504.5
28,Male,Lucknow,Oneplus,Android,8.6,8.3,132.7,68,4.3,6677,0.7,3.3,1375,Gaming,3569.0000000000005
20,Male,Delhi,Vivo,Android,3.5,8.0,52.2,130,2.3,2964,4.1,2.6,1397,Work,1400.0
19,Female,Kolkata,Xiaomi,Android,11.6,4.8,73.2,138,5.0,2851,2.6,4.7,1963,Social Media,2784.0
24,Male,Lucknow,Motorola,Android,1.9,36.2,19.0,78,2.1,8949,0.7,1.9,783,Gaming,3439.0
28,Female,Ahmedabad,Realme,Android,4.6,1.4,244.8,176,5.4,4323,4.2,4.7,787,Education,322.0
45,Male,Pune,Oppo,Android,1.6,27.7,229.0,49,5.3,8178,5.1,4.9,1404,Social Media,2216.0
52,Other,Hyderabad,Apple,Ios,5.3,28.0,118.1,124,1.3,8032,6.7,2.0,1288,Work,7420.0
47,Other,Hyderabad,Vivo,Android,6.1,49.3,52.7,159,1.4,7330,0.6,3.3,1230,Social Media,15036.499999999998
41,Female,Delhi,Oppo,Android,3.9,22.8,288.2,26,1.0,1358,6.2,3.4,1548,Social Media,4446.0
54,Male,Hyderabad,Vivo,Android,3.8,15.1,65.0,36,5.5,7104,5.2,4.3,925,Entertainment,2869.0
18,Male,Delhi,Google Pixel,Android,2.6,6.1,237.1,160,3.1,5877,3.5,0.2,1324,Education,793.0
47,Other,Mumbai,Realme,Android,3.4,36.9,179.3,101,2.3,4596,7.3,1.5,345,Gaming,6273.0
60,Other,Delhi,Samsung,Android,2.8,23.0,8.8,75,2.9,6500,8.0,4.2,130,Entertainment,3219.9999999999995
51,Other,Delhi,Apple,Ios,3.5,5.8,289.0,184,1.9,1348,4.1,1.8,658,Education,1015.0
16,Other,Bangalore,Samsung,Android,11.7,34.7,259.9,39,5.0,4370,1.0,4.5,1036,Gaming,20299.5
18,Male,Kolkata,Apple,Ios,9.2,10.2,42.5,137,1.5,1120,0.7,0.9,653,Entertainment,4691.999999999999
56,Male,Kolkata,Nokia,Android,2.6,23.9,254.4,180,2.0,4018,1.2,3.7,807,Education,3107.0
58,Other,Lucknow,Samsung,Android,6.5,32.2,235.4,178,2.2,6696,1.6,2.8,799,Education,10465.0
19,Other,Pune,Realme,Android,7.0,36.7,296.0,88,1.7,9577,2.1,1.6,228,Entertainment,12845.000000000002
17,Male,Jaipur,Vivo,Android,2.5,15.4,161.2,23,5.9,5758,3.5,4.4,206,Work,1925.0
27,Male,Ahmedabad,Apple,Ios,10.5,18.1,105.8,149,3.2,2968,4.9,2.5,1959,Work,9502.5
58,Other,Delhi,Realme,Android,2.7,45.9,36.6,38,2.0,6988,4.1,3.8,518,Gaming,6196.5
45,Other,Delhi,Motorola,Android,3.6,8.3,225.7,177,2.1,8145,6.4,3.5,207,Work,1494.0000000000002
31,Female,Hyderabad,Nokia,Android,6.0,48.9,212.3,61,5.1,6843,4.7,0.2,1383,Education,14669.999999999998
51,Male,Mumbai,Motorola,Android,9.0,17.0,80.9,77,2.0,6075,1.8,3.3,774,Education,7650.0
24,Other,Kolkata,Nokia,Android,8.0,11.9,221.1,72,4.6,7463,0.8,3.3,406,Entertainment,4760.0
41,Other,Pune,Oneplus,Android,8.8,6.6,131.5,172,1.9,2998,2.8,2.3,1934,Social Media,2904.0
50,Female,Jaipur,Nokia,Android,10.7,36.5,46.0,41,2.1,5294,6.1,3.6,787,Gaming,19527.499999999996
56,Male,Bangalore,Google Pixel,Android,8.6,36.1,255.4,142,5.8,1301,4.2,0.7,209,Entertainment,15522.999999999998
48,Male,Chennai,Xiaomi,Android,7.9,18.7,139.3,150,2.2,5481,2.8,1.6,1516,Work,7386.499999999999
52,Other,Bangalore,Oppo,Android,4.6,29.1,56.7,139,4.2,6177,5.9,1.9,1983,Work,6692.999999999999
53,Female,Ahmedabad,Vivo,Android,1.2,29.7,92.8,38,0.8,5547,2.7,4.5,1642,Entertainment,1782.0
51,Female,Jaipur,Google Pixel,Android,3.6,16.6,98.5,167,5.1,1073,6.3,1.2,1369,Social Media,2988.0000000000005
54,Male,Chennai,Samsung,Android,1.6,13.1,153.9,40,1.0,8831,6.5,4.3,552,Entertainment,1048.0
59,Female,Mumbai,Xiaomi,Android,10.8,9.3,136.9,87,3.9,7607,2.6,4.2,530,Education,5022.000000000001
33,Female,Ahmedabad,Xiaomi,Android,6.2,45.1,262.8,176,2.3,5355,6.4,2.8,1640,Work,13981.0
35,Female,Delhi,Google Pixel,Android,4.7,32.3,294.2,80,4.4,5814,2.7,0.5,428,Gaming,7590.5
33,Other,Mumbai,Xiaomi,Android,8.1,25.5,211.0,75,1.9,3437,5.3,2.6,1475,Education,10327.5
33,Male,Delhi,Vivo,Android,3.3,42.2,138.6,170,5.9,5502,6.8,0.5,1977,Work,6963.0
39,Other,Mumbai,Motorola,Android,5.9,31.9,144.8,46,3.0,6706,5.7,3.8,1365,Work,9410.5
56,Male,Kolkata,Oppo,Android,9.5,48.5,246.5,14,3.3,7232,1.9,0.7,1614,Social Media,23037.5
25,Male,Ahmedabad,Apple,Ios,8.6,40.2,26.1,117,0.7,4061,3.0,3.4,501,Work,17286.0
17,Female,Lucknow,Oppo,Android,3.6,22.1,13.6,83,3.0,8772,3.5,3.8,867,Work,3978.0
16,Other,Jaipur,Samsung,Android,6.0,33.5,269.4,145,0.8,7608,6.6,4.3,410,Work,10050.0
17,Other,Chennai,Xiaomi,Android,3.5,15.7,158.0,68,4.5,2148,5.3,2.2,662,Entertainment,2747.5
58,Female,Chennai,Apple,Ios,9.7,13.0,228.4,121,2.9,8871,4.7,1.2,534,Entertainment,6305.0
27,Male,Hyderabad,Oneplus,Android,2.1,36.5,20.5,198,0.5,4973,0.9,4.5,1826,Work,3832.5000000000005
25,Male,Pune,Apple,Ios,2.2,23.8,235.2,100,3.4,8931,1.7,1.5,1792,Work,2618.0000000000005
41,Female,Pune,Oneplus,Android,3.0,46.6,272.9,97,4.8,8124,4.8,4.0,361,Social Media,6990.000000000001
15,Female,Ahmedabad,Vivo,Android,7.7,14.1,100.9,21,4.5,5073,7.2,4.1,1275,Education,5428.5
56,Male,Kolkata,Vivo,Android,6.5,29.4,143.4,144,5.3,6567,7.0,5.0,1134,Work,9555.0
51,Female,Bangalore,Xiaomi,Android,8.6,1.4,42.5,86,4.8,1535,7.2,2.6,393,Gaming,602.0
19,Male,Lucknow,Realme,Android,5.3,28.3,287.0,115,2.7,215,3.6,2.9,890,Education,7499.5
17,Female,Bangalore,Oneplus,Android,4.3,26.4,238.5,103,2.9,5343,2.7,3.4,1835,Entertainment,5676.0
50,Female,Delhi,Samsung,Android,7.2,45.0,126.5,129,2.2,2013,4.8,1.1,1499,Entertainment,16200.0
40,Male,Ahmedabad,Google Pixel,Android,7.9,6.1,241.8,43,4.0,6343,2.7,4.2,1750,Work,2409.5
22,Other,Pune,Oppo,Android,9.4,15.8,24.2,166,4.9,4581,0.8,1.2,1224,Social Media,7426.000000000001
51,Male,Lucknow,Apple,Ios,9.3,41.0,95.6,197,5.4,9675,3.3,0.9,1708,Work,19065.0
30,Male,Ahmedabad,Nokia,Android,8.3,39.4,269.8,48,2.5,1416,6.8,0.4,557,Work,16351.000000000002
19,Female,Jaipur,Samsung,Android,2.8,49.0,171.4,106,4.7,4822,2.3,0.3,1174,Education,6859.999999999999
15,Male,Kolkata,Realme,Android,4.7,25.1,92.6,96,2.6,9439,3.8,1.3,1771,Work,5898.500000000001
19,Female,Chennai,Nokia,Android,11.4,22.7,284.5,132,2.3,2755,6.9,2.6,258,Education,12938.999999999998
54,Female,Ahmedabad,Apple,Ios,6.5,48.5,107.6,31,0.8,4239,5.6,4.1,684,Social Media,15762.5
59,Male,Ahmedabad,Google Pixel,Android,5.9,13.6,265.0,63,2.9,8290,4.8,1.2,723,Education,4012.0000000000005
16,Male,Hyderabad,Vivo,Android,1.5,25.7,97.8,151,2.3,8218,2.0,3.0,146,Gaming,1927.4999999999998
55,Other,Lucknow,Samsung,Android,2.1,1.2,254.3,105,3.7,4820,2.1,4.0,1584,Social Media,126.0
47,Other,Mumbai,Apple,Ios,2.2,32.8,35.4,75,5.4,7504,3.2,0.4,1516,Gaming,3608.0
24,Male,Mumbai,Nokia,Android,8.0,47.5,119.4,169,3.7,9088,4.5,0.0,773,Entertainment,19000.0
47,Female,Jaipur,Oppo,Android,9.2,11.0,208.1,20,4.6,7999,5.7,3.1,320,Education,5059.999999999999
42,Female,Chennai,Google Pixel,Android,6.7,49.0,147.3,32,5.8,5948,7.0,1.4,534,Entertainment,16415.0
40,Other,Delhi,Realme,Android,3.7,22.9,245.6,100,4.4,2907,7.3,1.2,1810,Education,4236.5
35,Male,Bangalore,Oneplus,Android,9.1,19.9,99.5,38,4.7,4801,4.6,0.7,1131,Social Media,9054.499999999998
16,Male,Pune,Samsung,Android,2.1,39.3,284.7,115,2.4,9942,7.4,4.9,1937,Work,4126.5
23,Male,Bangalore,Oneplus,Android,10.0,23.0,296.3,136,0.6,4729,4.3,3.7,1472,Entertainment,11500.0
23,Male,Bangalore,Realme,Android,8.0,12.5,124.8,128,3.3,4988,6.7,2.3,1722,Entertainment,5000.0
56,Male,Pune,Xiaomi,Android,8.4,12.4,118.5,127,5.9,2625,3.4,3.8,649,Social Media,5208.000000000001
47,Female,Delhi,Google Pixel,Android,10.7,6.3,6.0,78,2.5,8090,4.7,1.1,166,Education,3370.5
16,Male,Ahmedabad,Realme,Android,5.6,10.8,88.1,73,4.2,6075,4.1,1.6,618,Work,3024.0
17,Female,Lucknow,Oneplus,Android,3.0,45.6,226.2,56,5.6,2196,2.1,0.3,705,Entertainment,6840.000000000001
15,Other,Kolkata,Google Pixel,Android,1.0,2.5,26.4,95,4.6,1949,5.9,1.0,1008,Gaming,125.0
45,Other,Bangalore,Google Pixel,Android,9.5,42.9,155.4,169,1.2,3504,7.2,2.7,1036,Social Media,20377.5
30,Female,Chennai,Xiaomi,Android,8.9,32.7,261.9,187,4.5,5310,2.1,4.9,1352,Work,14551.500000000002
60,Female,Jaipur,Samsung,Android,1.5,7.6,108.3,86,6.0,8430,6.6,2.1,1693,Gaming,569.9999999999999
51,Male,Pune,Apple,Ios,7.1,16.0,184.9,20,3.2,3628,4.4,3.4,671,Work,5680.0
34,Female,Mumbai,Samsung,Android,4.8,41.1,129.6,123,2.3,5712,2.9,1.4,1459,Social Media,9864.0
27,Other,Pune,Apple,Ios,7.8,9.6,208.2,193,0.5,8740,5.1,0.9,1190,Education,3744.0
60,Female,Kolkata,Xiaomi,Android,7.5,2.1,221.9,103,1.8,6775,2.5,0.6,363,Social Media,787.5
22,Female,Pune,Oneplus,Android,7.9,21.4,80.4,100,1.2,3847,6.3,2.2,536,Entertainment,8453.0
55,Other,Kolkata,Nokia,Android,4.7,38.8,220.9,117,1.7,6818,7.8,4.1,444,Gaming,9118.0
50,Other,Chennai,Vivo,Android,2.6,45.1,257.9,43,2.8,5901,1.3,1.7,256,Education,5863.0
21,Other,Chennai,Apple,Ios,2.8,40.4,37.3,172,2.8,5603,2.9,3.4,1997,Gaming,5655.999999999999
16,Other,Lucknow,Google Pixel,Android,3.1,29.5,234.1,124,5.1,8200,4.6,0.5,1023,Education,4572.5
46,Male,Jaipur,Oppo,Android,1.8,18.2,7.5,197,1.8,2592,1.6,4.1,812,Social Media,1638.0
45,Male,Ahmedabad,Google Pixel,Android,3.2,42.4,225.4,66,1.1,4992,8.0,3.8,1163,Social Media,6784.0
23,Male,Bangalore,Realme,Android,4.8,33.0,27.7,182,5.2,2720,6.5,2.4,727,Work,7920.0
37,Female,Lucknow,Nokia,Android,6.7,31.3,281.2,23,3.0,6770,7.3,3.2,1159,Gaming,10485.5
44,Female,Bangalore,Google Pixel,Android,7.6,43.3,292.0,112,1.0,6591,7.4,2.2,884,Social Media,16454.0
24,Other,Lucknow,Samsung,Android,2.0,43.3,104.6,116,4.7,2335,3.1,2.0,542,Entertainment,4330.0
46,Female,Mumbai,Nokia,Android,9.0,47.9,259.1,68,5.8,9513,3.0,0.3,1115,Entertainment,21555.0
15,Female,Pune,Realme,Android,7.0,30.1,165.0,30,3.3,3033,0.5,1.4,286,Social Media,10535.0
49,Female,Chennai,Apple,Ios,1.8,6.2,126.3,94,0.8,969,6.8,2.0,307,Social Media,558.0
56,Female,Ahmedabad,Samsung,Android,9.3,21.7,289.1,80,2.5,3150,7.5,2.5,507,Entertainment,10090.5
58,Female,Pune,Samsung,Android,8.5,21.1,116.4,121,5.4,5973,6.1,2.1,403,Entertainment,8967.500000000002
18,Male,Pune,Google Pixel,Android,10.1,48.6,199.5,71,1.3,8659,3.1,3.8,1638,Gaming,24543.0
32,Male,Ahmedabad,Vivo,Android,7.3,39.2,279.9,34,3.7,4325,6.8,3.8,1245,Social Media,14308.000000000002
55,Female,Jaipur,Nokia,Android,6.8,29.8,244.0,85,2.6,6716,3.3,1.0,1554,Education,10132.0
24,Other,Delhi,Xiaomi,Android,6.1,12.8,78.3,39,2.7,1010,1.6,2.2,973,Gaming,3904.0
36,Other,Chennai,Nokia,Android,3.7,31.3,22.3,165,3.9,3293,3.2,4.6,572,Gaming,5790.5
24,Female,Bangalore,Samsung,Android,6.5,39.8,295.7,122,2.9,3786,5.0,1.7,1584,Education,12935.0
56,Other,Hyderabad,Nokia,Android,3.5,21.0,159.5,185,2.4,1170,2.5,1.0,105,Gaming,3675.0
52,Other,Delhi,Realme,Android,6.1,41.3,26.5,100,5.6,3865,0.7,1.8,1508,Entertainment,12596.499999999998
55,Male,Chennai,Apple,Ios,5.4,24.9,235.8,129,5.0,7013,7.0,4.6,616,Work,6723.0
22,Other,Mumbai,Realme,Android,3.0,6.0,192.1,121,5.1,7786,4.4,2.3,1740,Gaming,900.0
44,Female,Pune,Motorola,Android,2.4,30.7,77.7,112,2.9,3430,0.8,4.4,1541,Education,3683.9999999999995
22,Female,Delhi,Oneplus,Android,11.5,1.6,287.0,64,1.2,3561,0.5,1.8,1123,Gaming,920.0000000000001
40,Other,Jaipur,Oneplus,Android,1.7,3.0,287.3,190,1.9,3424,1.4,3.6,506,Social Media,254.99999999999997
41,Other,Hyderabad,Realme,Android,1.5,5.2,133.0,163,5.5,1199,2.8,2.5,1238,Education,390.00000000000006
20,Male,Lucknow,Samsung,Android,2.5,36.7,170.9,12,2.2,2306,7.5,3.7,1869,Social Media,4587.5
41,Female,Delhi,Oppo,Android,7.9,19.9,99.9,172,3.4,8315,3.2,3.3,369,Gaming,7860.5
34,Male,Chennai,Google Pixel,Android,7.7,35.1,155.4,182,4.9,2167,6.3,2.5,1513,Gaming,13513.500000000002
45,Male,Hyderabad,Oneplus,Android,4.6,28.5,210.8,70,4.0,7872,5.5,3.3,694,Entertainment,6555.0
31,Male,Kolkata,Motorola,Android,7.9,8.6,23.6,138,0.7,2282,5.5,0.1,1350,Work,3397.0
49,Female,Lucknow,Realme,Android,4.2,18.1,164.0,156,0.7,514,5.7,4.4,1629,Entertainment,3801.0000000000005
57,Male,Hyderabad,Oneplus,Android,2.8,46.1,7.1,81,2.2,7678,4.6,4.4,1325,Social Media,6453.999999999999
28,Male,Pune,Vivo,Android,8.2,10.5,252.9,29,2.0,6932,3.2,4.8,870,Work,4305.0
60,Other,Kolkata,Oppo,Android,11.8,32.9,183.0,91,2.7,7779,1.7,1.0,1473,Work,19411.0
19,Other,Ahmedabad,Nokia,Android,8.1,7.6,202.2,140,4.7,8511,2.6,2.5,1981,Gaming,3077.9999999999995
30,Male,Kolkata,Vivo,Android,4.5,5.2,15.2,122,5.3,1181,6.7,0.6,776,Gaming,1170.0
29,Male,Jaipur,Motorola,Android,4.7,47.3,100.0,76,3.4,4482,0.7,0.7,1719,Work,11115.5
26,Female,Mumbai,Oppo,Android,6.8,14.3,213.9,40,0.7,4967,6.1,2.7,1828,Education,4862.0
21,Other,Chennai,Oneplus,Android,7.5,15.4,292.2,192,1.7,3760,3.3,0.3,1116,Entertainment,5775.0
15,Other,Jaipur,Xiaomi,Android,5.8,44.9,127.3,199,3.6,174,1.1,3.5,869,Gaming,13020.999999999998
24,Female,Kolkata,Nokia,Android,3.4,36.3,220.6,10,5.5,1479,7.0,0.9,1747,Work,6170.999999999999
53,Female,Ahmedabad,Apple,Ios,8.0,32.6,178.0,96,5.5,721,1.2,4.1,999,Gaming,13040.0
39,Female,Ahmedabad,Realme,Android,7.1,37.6,262.2,136,0.7,9605,0.9,3.3,238,Gaming,13347.999999999998
24,Male,Mumbai,Samsung,Android,10.3,28.0,273.3,155,5.4,4319,6.3,2.3,443,Education,14420.000000000002
47,Female,Ahmedabad,Motorola,Android,3.7,9.7,166.1,45,4.9,9524,3.6,2.9,1124,Gaming,1794.5
52,Male,Ahmedabad,Oppo,Android,9.2,34.1,58.4,188,3.5,6688,1.8,0.6,1750,Entertainment,15685.999999999998
40,Other,Ahmedabad,Apple,Ios,4.7,13.5,253.6,144,5.9,7123,4.2,2.4,1418,Social Media,3172.5
60,Female,Jaipur,Apple,Ios,3.5,34.3,199.2,144,1.6,5810,6.2,4.4,269,Education,6002.499999999999
16,Male,Chennai,Xiaomi,Android,2.5,43.1,237.1,104,4.3,6368,4.3,4.7,1169,Education,5387.5
60,Male,Pune,Apple,Ios,1.4,15.3,49.1,192,3.0,4548,6.2,4.0,233,Social Media,1071.0
21,Other,Mumbai,Motorola,Android,3.8,24.5,85.3,65,1.7,6642,0.9,4.5,1665,Social Media,4655.0
51,Female,Delhi,Google Pixel,Android,11.6,43.8,240.5,89,4.2,363,7.9,1.3,686,Gaming,25403.999999999996
59,Male,Jaipur,Motorola,Android,1.9,38.3,33.7,108,5.5,198,2.7,2.9,1912,Work,3638.5
36,Other,Jaipur,Oppo,Android,5.0,2.1,5.7,160,0.5,5388,3.4,3.8,1477,Social Media,525.0
25,Female,Lucknow,Realme,Android,4.8,39.8,64.0,81,2.3,9924,6.1,4.7,853,Education,9552.0
37,Female,Ahmedabad,Oppo,Android,6.6,31.7,8.0,192,5.1,9465,6.0,4.4,797,Gaming,10460.999999999998
50,Other,Lucknow,Nokia,Android,4.4,38.4,68.1,88,2.6,649,3.7,1.2,995,Education,8448.0
33,Female,Bangalore,Motorola,Android,6.1,40.9,5.5,69,3.2,2307,3.0,3.3,972,Entertainment,12474.499999999998
38,Other,Mumbai,Nokia,Android,6.6,49.2,157.4,149,5.0,3499,6.5,2.2,1761,Social Media,16236.000000000002
40,Other,Pune,Oppo,Android,8.8,30.4,179.2,101,5.3,1221,1.5,0.0,266,Gaming,13376.0
44,Male,Delhi,Apple,Ios,4.1,16.0,61.7,117,0.6,4026,1.1,0.4,1533,Entertainment,3279.9999999999995
26,Male,Mumbai,Oppo,Android,8.7,45.8,152.1,184,2.9,3319,4.8,1.6,129,Work,19922.999999999996
57,Other,Chennai,Xiaomi,Android,6.1,35.3,112.5,173,4.2,6394,7.7,4.9,316,Social Media,10766.5
51,Female,Mumbai,Xiaomi,Android,2.0,8.1,209.7,194,4.8,9473,5.0,5.0,721,Work,810.0
28,Other,Kolkata,Vivo,Android,11.2,29.2,263.6,196,2.5,1088,5.8,1.0,380,Gaming,16351.999999999998
45,Other,Bangalore,Xiaomi,Android,10.2,20.3,270.5,10,1.6,3700,1.8,4.3,1477,Work,10353.0
40,Male,Bangalore,Realme,Android,7.9,16.8,58.5,150,2.8,6804,1.1,0.3,1847,Social Media,6636.0
26,Female,Pune,Realme,Android,3.7,8.0,90.2,25,2.2,6062,1.7,0.6,1663,Social Media,1480.0
53,Other,Ahmedabad,Nokia,Android,8.3,25.0,188.5,104,2.3,6946,3.1,4.3,1269,Gaming,10375.000000000002
50,Female,Pune,Samsung,Android,10.1,4.2,134.2,62,5.8,7574,2.5,3.1,285,Social Media,2121.0
59,Other,Jaipur,Nokia,Android,5.2,29.1,179.6,57,2.7,5535,4.4,3.5,812,Gaming,7566.000000000001
52,Female,Hyderabad,Samsung,Android,4.3,20.8,171.5,18,1.9,2818,3.7,1.9,594,Social Media,4472.0
17,Other,Delhi,Xiaomi,Android,8.8,11.2,18.4,85,4.5,5343,0.6,0.6,1140,Work,4928.0
31,Other,Lucknow,Apple,Ios,8.2,15.8,95.8,13,1.0,3293,5.8,4.4,1909,Education,6478.0
29,Female,Bangalore,Oppo,Android,6.8,36.4,225.8,141,5.9,3232,4.1,3.1,275,Education,12376.0
47,Female,Lucknow,Oneplus,Android,4.8,12.0,17.1,100,5.6,8302,3.2,1.6,1995,Social Media,2879.9999999999995
23,Female,Bangalore,Vivo,Android,8.7,48.8,38.6,136,2.2,1816,4.4,0.2,159,Entertainment,21227.999999999996
53,Female,Mumbai,Vivo,Android,9.7,1.0,60.0,196,4.8,5160,5.9,0.5,1519,Gaming,484.99999999999994
33,Female,Mumbai,Oneplus,Android,4.3,49.2,282.1,59,3.0,1014,5.9,4.8,946,Gaming,10578.0
58,Other,Jaipur,Xiaomi,Android,9.8,3.5,48.3,150,4.3,4201,3.9,2.0,1450,Entertainment,1715.0000000000002
31,Male,Ahmedabad,Oneplus,Android,8.9,48.1,204.3,192,2.3,9938,2.6,4.9,1348,Education,21404.5
50,Male,Jaipur,Xiaomi,Android,9.8,31.7,131.2,40,1.7,2824,2.1,0.9,436,Gaming,15533.000000000002
57,Female,Jaipur,Xiaomi,Android,3.1,41.2,76.5,143,2.9,9070,1.6,0.1,1372,Entertainment,6386.000000000001
45,Female,Chennai,Oppo,Android,9.7,20.7,146.0,131,5.2,9606,3.0,3.7,946,Work,10039.5
36,Female,Chennai,Realme,Android,1.3,37.5,277.9,99,5.5,4541,2.7,2.2,444,Entertainment,2437.5
21,Female,Chennai,Samsung,Android,9.7,8.9,182.9,13,5.5,6445,5.9,0.5,1988,Education,4316.5
39,Male,Hyderabad,Samsung,Android,4.6,30.1,282.6,111,1.2,9705,6.6,0.6,542,Entertainment,6923.0
